Source,InformationFlow,Destination,SourceLayer,DestLayer
352098765432105 Google Pixel Fold - Personnel Device,incident scene images,Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
861234567890134 Samsung Galaxy Z Flip 6 - Personnel Device,incident scene images,Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
352091234567806 Motorola Razr 2025 - Personnel Device,incident scene images,Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
861234567890135 Xiaomi Mi Mix 5 - Personnel Device,incident scene images,Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
351982104567890 Galaxy S26 Ultra - Personnel Device,incident scene images,Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,Physical,Physical
864209153784321 iPhone 17 Pro Max - Personnel Device,incident scene images,Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,Physical,Physical
352091847563211 Pixel 10 XL - Personnel Device,incident scene images,Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,Physical,Physical
864512309876232 Xperia Z8 - Personnel Device,incident scene images,Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,Physical,Physical
352091847563212 OnePlus 14T - Personnel Device,incident scene images,Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,Physical,Physical
861234509876544 Redmi Note 16 Pro - Personnel Device,incident scene images,Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,Physical,Physical
359876120345679 Moto G200 - Personnel Device,incident scene images,Khorathidin Regional Police 01 - Emergency Vehicle OBE,Physical,Physical
864209875612341 Nokia X60 - Personnel Device,incident scene images,Khorathidin Regional Police 01 - Emergency Vehicle OBE,Physical,Physical
352098761234568 Huawei P70 Pro - Personnel Device,incident scene images,Khorathidin Regional Police 02 - Emergency Vehicle OBE,Physical,Physical
861234567890124 Oppo Find X8 - Personnel Device,incident scene images,Khorathidin Regional Police 02 - Emergency Vehicle OBE,Physical,Physical
352091234567891 Vivo X100 - Personnel Device,incident scene images,Khorathidin Regional Police 03 - Emergency Vehicle OBE,Physical,Physical
861234098765433 Realme GT Neo 7 - Personnel Device,incident scene images,Khorathidin Regional Police 03 - Emergency Vehicle OBE,Physical,Physical
352098765432110 Asus ROG Phone 9 - Personnel Device,incident scene images,Khorathidin Regional Fire 01 - Emergency Vehicle OBE,Physical,Physical
861234567809877 Lenovo Legion Y100 - Personnel Device,incident scene images,Khorathidin Regional Fire 01 - Emergency Vehicle OBE,Physical,Physical
352091234098766 Honor Magic 7 - Personnel Device,incident scene images,Khorathidin Regional Fire 02 - Emergency Vehicle OBE,Physical,Physical
861234567801235 ZTE Axon 60 - Personnel Device,incident scene images,Khorathidin Regional Fire 02 - Emergency Vehicle OBE,Physical,Physical
352098765401235 BlackBerry Key6 - Personnel Device,incident scene images,Khorathidin Regional Fire 03 - Emergency Vehicle OBE,Physical,Physical
861234567890125 HTC U24 Pro - Personnel Device,incident scene images,Khorathidin Regional Fire 03 - Emergency Vehicle OBE,Physical,Physical
352091234567802 Sony Xperia 1 VII - Personnel Device,incident scene images,Khorathidin Regional Fire 04 - Emergency Vehicle OBE,Physical,Physical
861234567890126 LG Velvet 3 - Personnel Device,incident scene images,Khorathidin Regional Fire 04 - Emergency Vehicle OBE,Physical,Physical
357192084561234 Galaxy S25 Ultra - Personnel Device,personnel location,Bangkok Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
864209153782145 iPhone 16 Pro Max - Personnel Device,personnel location,Bangkok Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
351984206713589 Pixel 9 XL - Personnel Device,personnel location,Bangkok Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
864512309876231 Xperia Z7 - Personnel Device,personnel location,Bangkok Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
352091847563210 OnePlus 13T - Personnel Device,personnel location,Bangkok Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
861234509876543 Redmi Note 15 Pro - Personnel Device,personnel location,Bangkok Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
359876120345678 Moto G100 - Personnel Device,personnel location,Bangkok Police 01 - Emergency Vehicle OBE,Physical,Physical
864209875612340 Nokia X50 - Personnel Device,personnel location,Bangkok Police 01 - Emergency Vehicle OBE,Physical,Physical
352098761234567 Huawei P60 Pro - Personnel Device,personnel location,Bangkok Police 02 - Emergency Vehicle OBE,Physical,Physical
861234567890123 Oppo Find X7 - Personnel Device,personnel location,Bangkok Police 02 - Emergency Vehicle OBE,Physical,Physical
352091234567890 Vivo X90 - Personnel Device,personnel location,Bangkok Police 03 - Emergency Vehicle OBE,Physical,Physical
861234098765432 Realme GT Neo 6 - Personnel Device,personnel location,Bangkok Police 03 - Emergency Vehicle OBE,Physical,Physical
352098765432109 Asus ROG Phone 8 - Personnel Device,personnel location,Bangkok Police 04 - Emergency Vehicle OBE,Physical,Physical
861234567809876 Lenovo Legion Y90 - Personnel Device,personnel location,Bangkok Police 04 - Emergency Vehicle OBE,Physical,Physical
352091234098765 Honor Magic 6 - Personnel Device,personnel location,Bangkok Police 05 - Emergency Vehicle OBE,Physical,Physical
861234567801234 ZTE Axon 50 - Personnel Device,personnel location,Bangkok Police 05 - Emergency Vehicle OBE,Physical,Physical
352098765401234 BlackBerry Key5 - Personnel Device,personnel location,Bangkok Fire 01 - Emergency Vehicle OBE,Physical,Physical
861234567890124 HTC U23 Pro - Personnel Device,personnel location,Bangkok Fire 01 - Emergency Vehicle OBE,Physical,Physical
352091234567801 Sony Xperia 1 VI - Personnel Device,personnel location,Bangkok Fire 02 - Emergency Vehicle OBE,Physical,Physical
861234567890125 LG Velvet 2 - Personnel Device,personnel location,Bangkok Fire 02 - Emergency Vehicle OBE,Physical,Physical
352098765432101 Meizu 20 Pro - Personnel Device,personnel location,Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
861234567890126 Sharp Aquos R8 - Personnel Device,personnel location,Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
352091234567802 Micromax Infinity 5 - Personnel Device,personnel location,Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
861234567890127 Infinix Zero Ultra - Personnel Device,personnel location,Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
352098765432102 Tecno Phantom X3 - Personnel Device,personnel location,Pnom Pehn Police 01 - Emergency Vehicle OBE,Physical,Physical
861234567890128 Itel Vision 5 - Personnel Device,personnel location,Pnom Pehn Police 01 - Emergency Vehicle OBE,Physical,Physical
352091234567803 Lava Agni 3 - Personnel Device,personnel location,Pnom Pehn Police 02 - Emergency Vehicle OBE,Physical,Physical
861234567890129 Coolpad Legacy 2 - Personnel Device,personnel location,Pnom Pehn Police 02 - Emergency Vehicle OBE,Physical,Physical
352098765432103 Alcatel 5X - Personnel Device,personnel location,Pnom Pehn Police 03 - Emergency Vehicle OBE,Physical,Physical
861234567890130 Fairphone 5 - Personnel Device,personnel location,Pnom Pehn Police 03 - Emergency Vehicle OBE,Physical,Physical
352091234567804 Cat S65 - Personnel Device,personnel location,Pnom Pehn Fire 01 - Emergency Vehicle OBE,Physical,Physical
861234567890131 Doogee S100 - Personnel Device,personnel location,Pnom Pehn Fire 01 - Emergency Vehicle OBE,Physical,Physical
352098765432104 Ulefone Armor 15 - Personnel Device,personnel location,Pnom Pehn Fire 02 - Emergency Vehicle OBE,Physical,Physical
861234567890132 BLU G91 Max - Personnel Device,personnel location,Pnom Pehn Fire 02 - Emergency Vehicle OBE,Physical,Physical
352091234567805 Kyocera DuraForce Ultra - Personnel Device,personnel location,Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
861234567890133 Palm Phone 2 - Personnel Device,personnel location,Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
352098765432105 Google Pixel Fold - Personnel Device,personnel location,Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
861234567890134 Samsung Galaxy Z Flip 6 - Personnel Device,personnel location,Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
352091234567806 Motorola Razr 2025 - Personnel Device,personnel location,Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
861234567890135 Xiaomi Mi Mix 5 - Personnel Device,personnel location,Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
351982104567890 Galaxy S26 Ultra - Personnel Device,personnel location,Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,Physical,Physical
864209153784321 iPhone 17 Pro Max - Personnel Device,personnel location,Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,Physical,Physical
352091847563211 Pixel 10 XL - Personnel Device,personnel location,Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,Physical,Physical
864512309876232 Xperia Z8 - Personnel Device,personnel location,Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,Physical,Physical
352091847563212 OnePlus 14T - Personnel Device,personnel location,Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,Physical,Physical
861234509876544 Redmi Note 16 Pro - Personnel Device,personnel location,Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,Physical,Physical
359876120345679 Moto G200 - Personnel Device,personnel location,Khorathidin Regional Police 01 - Emergency Vehicle OBE,Physical,Physical
864209875612341 Nokia X60 - Personnel Device,personnel location,Khorathidin Regional Police 01 - Emergency Vehicle OBE,Physical,Physical
352098761234568 Huawei P70 Pro - Personnel Device,personnel location,Khorathidin Regional Police 02 - Emergency Vehicle OBE,Physical,Physical
861234567890124 Oppo Find X8 - Personnel Device,personnel location,Khorathidin Regional Police 02 - Emergency Vehicle OBE,Physical,Physical
352091234567891 Vivo X100 - Personnel Device,personnel location,Khorathidin Regional Police 03 - Emergency Vehicle OBE,Physical,Physical
861234098765433 Realme GT Neo 7 - Personnel Device,personnel location,Khorathidin Regional Police 03 - Emergency Vehicle OBE,Physical,Physical
352098765432110 Asus ROG Phone 9 - Personnel Device,personnel location,Khorathidin Regional Fire 01 - Emergency Vehicle OBE,Physical,Physical
861234567809877 Lenovo Legion Y100 - Personnel Device,personnel location,Khorathidin Regional Fire 01 - Emergency Vehicle OBE,Physical,Physical
352091234098766 Honor Magic 7 - Personnel Device,personnel location,Khorathidin Regional Fire 02 - Emergency Vehicle OBE,Physical,Physical
861234567801235 ZTE Axon 60 - Personnel Device,personnel location,Khorathidin Regional Fire 02 - Emergency Vehicle OBE,Physical,Physical
352098765401235 BlackBerry Key6 - Personnel Device,personnel location,Khorathidin Regional Fire 03 - Emergency Vehicle OBE,Physical,Physical
861234567890125 HTC U24 Pro - Personnel Device,personnel location,Khorathidin Regional Fire 03 - Emergency Vehicle OBE,Physical,Physical
352091234567802 Sony Xperia 1 VII - Personnel Device,personnel location,Khorathidin Regional Fire 04 - Emergency Vehicle OBE,Physical,Physical
861234567890126 LG Velvet 3 - Personnel Device,personnel location,Khorathidin Regional Fire 04 - Emergency Vehicle OBE,Physical,Physical
357192084561234 Galaxy S25 Ultra - Personnel Device,personnel updates,Kamonchanok Srisuwan - Emergency Personnel,Physical,Physical
864209153782145 iPhone 16 Pro Max - Personnel Device,personnel updates,Nattapong Wattanachai - Emergency Personnel,Physical,Physical
351984206713589 Pixel 9 XL - Personnel Device,personnel updates,Pimchanok Boonyarat - Emergency Personnel,Physical,Physical
864512309876231 Xperia Z7 - Personnel Device,personnel updates,Thanakorn Rattanapong - Emergency Personnel,Physical,Physical
352091847563210 OnePlus 13T - Personnel Device,personnel updates,Supalak Thongchai - Emergency Personnel,Physical,Physical
861234509876543 Redmi Note 15 Pro - Personnel Device,personnel updates,Ananda Chaisuriyakul - Emergency Personnel,Physical,Physical
359876120345678 Moto G100 - Personnel Device,personnel updates,Kritsada Phanurat - Emergency Personnel,Physical,Physical
864209875612340 Nokia X50 - Personnel Device,personnel updates,Nicha Suphaphanich - Emergency Personnel,Physical,Physical
352098761234567 Huawei P60 Pro - Personnel Device,personnel updates,Ornpreeya Sakulchai - Emergency Personnel,Physical,Physical
861234567890123 Oppo Find X7 - Personnel Device,personnel updates,Ratchata Nimsakul - Emergency Personnel,Physical,Physical
352091234567890 Vivo X90 - Personnel Device,personnel updates,Sakchai Pradchaphet - Emergency Personnel,Physical,Physical
861234098765432 Realme GT Neo 6 - Personnel Device,personnel updates,Tassanee Yodkamol - Emergency Personnel,Physical,Physical
352098765432109 Asus ROG Phone 8 - Personnel Device,personnel updates,Udom Siripong - Emergency Personnel,Physical,Physical
861234567809876 Lenovo Legion Y90 - Personnel Device,personnel updates,Vichai Thongprasert - Emergency Personnel,Physical,Physical
352091234098765 Honor Magic 6 - Personnel Device,personnel updates,Wanida Kittisakul - Emergency Personnel,Physical,Physical
861234567801234 ZTE Axon 50 - Personnel Device,personnel updates,Yutthana Chaisuwan - Emergency Personnel,Physical,Physical
352098765401234 BlackBerry Key5 - Personnel Device,personnel updates,Amara Boonyasiri - Emergency Personnel,Physical,Physical
861234567890124 HTC U23 Pro - Personnel Device,personnel updates,Boonchai Tansakul - Emergency Personnel,Physical,Physical
352091234567801 Sony Xperia 1 VI - Personnel Device,personnel updates,Chutima Pattanapong - Emergency Personnel,Physical,Physical
861234567890125 LG Velvet 2 - Personnel Device,personnel updates,Duangjai Wongthip - Emergency Personnel,Physical,Physical
352098765432101 Meizu 20 Pro - Personnel Device,personnel updates,Ekachai Suwannarat - Emergency Personnel,Physical,Physical
861234567890126 Sharp Aquos R8 - Personnel Device,personnel updates,Fuangfah Kittipong - Emergency Personnel,Physical,Physical
352091234567802 Micromax Infinity 5 - Personnel Device,personnel updates,Gun Noppakun - Emergency Personnel,Physical,Physical
861234567890127 Infinix Zero Ultra - Personnel Device,personnel updates,Hansa Chotirat - Emergency Personnel,Physical,Physical
352098765432102 Tecno Phantom X3 - Personnel Device,personnel updates,Inthira Saengchai - Emergency Personnel,Physical,Physical
861234567890128 Itel Vision 5 - Personnel Device,personnel updates,Jariya Phanichkul - Emergency Personnel,Physical,Physical
352091234567803 Lava Agni 3 - Personnel Device,personnel updates,Kamol Boonsri - Emergency Personnel,Physical,Physical
861234567890129 Coolpad Legacy 2 - Personnel Device,personnel updates,Lawan Thongchai - Emergency Personnel,Physical,Physical
352098765432103 Alcatel 5X - Personnel Device,personnel updates,Metha Rattanapong - Emergency Personnel,Physical,Physical
